,name,dataset,networktype,degs,thres_access,fpr,edge_cutoff_expr,max_tf,section,zero_fraction,positive_fraction_nz,negative_fraction_nz
0,Eryth_cellstate_5_05_0005_2000_10_1000,Eryth,cellstate,5,0.5,0.005,2000,10,diagonal_window,0.7885010266940452,0.7330097087378641,0.2669902912621359
1,Eryth_cellstate_5_05_0005_2000_10_1000,Eryth,cellstate,5,0.5,0.005,2000,10,lower_triangle,0.8131868131868132,0.47058823529411764,0.5294117647058824
2,Eryth_cellstate_5_05_0005_2000_10_1000,Eryth,cellstate,5,0.5,0.005,2000,10,upper_triangle,0.7252747252747253,0.52,0.48
3,Eryth_cellstate_5_05_0005_2000_25_1000,Eryth,cellstate,5,0.5,0.005,2000,25,diagonal_window,0.8309104820198929,0.8959276018099548,0.10407239819004525
4,Eryth_cellstate_5_05_0005_2000_25_1000,Eryth,cellstate,5,0.5,0.005,2000,25,lower_triangle,0.8350803633822502,0.635593220338983,0.3644067796610169
5,Eryth_cellstate_5_05_0005_2000_25_1000,Eryth,cellstate,5,0.5,0.005,2000,25,upper_triangle,0.8336827393431167,0.5798319327731093,0.42016806722689076
6,Eryth_cellstate_5_05_0005_2000_50_1000,Eryth,cellstate,5,0.5,0.005,2000,50,diagonal_window,0.8619890434049726,0.8702290076335878,0.1297709923664122
7,Eryth_cellstate_5_05_0005_2000_50_1000,Eryth,cellstate,5,0.5,0.005,2000,50,lower_triangle,0.8673854447439353,0.6856368563685636,0.3143631436314363
8,Eryth_cellstate_5_05_0005_2000_50_1000,Eryth,cellstate,5,0.5,0.005,2000,50,upper_triangle,0.8733153638814016,0.6851063829787234,0.3148936170212766
9,Eryth_cellstate_5_05_0005_2000_75_1000,Eryth,cellstate,5,0.5,0.005,2000,75,diagonal_window,0.8736651583710408,0.832378223495702,0.167621776504298
10,Eryth_cellstate_5_05_0005_2000_75_1000,Eryth,cellstate,5,0.5,0.005,2000,75,lower_triangle,0.8736774193548387,0.7221654749744637,0.27783452502553624
11,Eryth_cellstate_5_05_0005_2000_75_1000,Eryth,cellstate,5,0.5,0.005,2000,75,upper_triangle,0.8758709677419355,0.7172557172557172,0.28274428274428276
12,Eryth_cellstate_5_05_0005_2000_100_1000,Eryth,cellstate,5,0.5,0.005,2000,100,diagonal_window,0.8703406456215445,0.8486932599724897,0.15130674002751032
13,Eryth_cellstate_5_05_0005_2000_100_1000,Eryth,cellstate,5,0.5,0.005,2000,100,lower_triangle,0.8651418572678415,0.7312326227988879,0.26876737720111216
14,Eryth_cellstate_5_05_0005_2000_100_1000,Eryth,cellstate,5,0.5,0.005,2000,100,upper_triangle,0.885639295088114,0.7071038251366121,0.292896174863388
15,Eryth_cellstate_5_05_0005_3000_10_1000,Eryth,cellstate,5,0.5,0.005,3000,10,diagonal_window,0.7277599142550911,0.7204724409448819,0.2795275590551181
16,Eryth_cellstate_5_05_0005_3000_10_1000,Eryth,cellstate,5,0.5,0.005,3000,10,lower_triangle,0.6794871794871795,0.44,0.56
17,Eryth_cellstate_5_05_0005_3000_10_1000,Eryth,cellstate,5,0.5,0.005,3000,10,upper_triangle,0.7051282051282052,0.4782608695652174,0.5217391304347826
18,Eryth_cellstate_5_05_0005_3000_25_1000,Eryth,cellstate,5,0.5,0.005,3000,25,diagonal_window,0.8312020460358056,0.8787878787878788,0.12121212121212122
19,Eryth_cellstate_5_05_0005_3000_25_1000,Eryth,cellstate,5,0.5,0.005,3000,25,lower_triangle,0.8533834586466166,0.6324786324786325,0.36752136752136755
20,Eryth_cellstate_5_05_0005_3000_25_1000,Eryth,cellstate,5,0.5,0.005,3000,25,upper_triangle,0.8295739348370927,0.5992647058823529,0.4007352941176471
21,Eryth_cellstate_5_05_0005_3000_50_1000,Eryth,cellstate,5,0.5,0.005,3000,50,diagonal_window,0.8605141171512853,0.8564954682779456,0.14350453172205438
22,Eryth_cellstate_5_05_0005_3000_50_1000,Eryth,cellstate,5,0.5,0.005,3000,50,lower_triangle,0.8688230008984726,0.6958904109589041,0.3041095890410959
23,Eryth_cellstate_5_05_0005_3000_50_1000,Eryth,cellstate,5,0.5,0.005,3000,50,upper_triangle,0.87151841868823,0.6881118881118881,0.3118881118881119
24,Eryth_cellstate_5_05_0005_3000_75_1000,Eryth,cellstate,5,0.5,0.005,3000,75,diagonal_window,0.866606334841629,0.8575305291723202,0.14246947082767977
25,Eryth_cellstate_5_05_0005_3000_75_1000,Eryth,cellstate,5,0.5,0.005,3000,75,lower_triangle,0.8625806451612903,0.7408450704225352,0.2591549295774648
26,Eryth_cellstate_5_05_0005_3000_75_1000,Eryth,cellstate,5,0.5,0.005,3000,75,upper_triangle,0.8867096774193548,0.6970387243735763,0.30296127562642367
27,Eryth_cellstate_5_05_0005_3000_100_1000,Eryth,cellstate,5,0.5,0.005,3000,100,diagonal_window,0.8695113314447592,0.8263229308005428,0.17367706919945725
28,Eryth_cellstate_5_05_0005_3000_100_1000,Eryth,cellstate,5,0.5,0.005,3000,100,lower_triangle,0.8693405511811023,0.7419962335216572,0.2580037664783427
29,Eryth_cellstate_5_05_0005_3000_100_1000,Eryth,cellstate,5,0.5,0.005,3000,100,upper_triangle,0.8801673228346457,0.7217659137577002,0.2782340862422998
30,Eryth_cellstate_5_05_0005_4000_10_1000,Eryth,cellstate,5,0.5,0.005,4000,10,diagonal_window,0.7277599142550911,0.7165354330708661,0.28346456692913385
31,Eryth_cellstate_5_05_0005_4000_10_1000,Eryth,cellstate,5,0.5,0.005,4000,10,lower_triangle,0.6794871794871795,0.44,0.56
32,Eryth_cellstate_5_05_0005_4000_10_1000,Eryth,cellstate,5,0.5,0.005,4000,10,upper_triangle,0.7051282051282052,0.4782608695652174,0.5217391304347826
33,Eryth_cellstate_5_05_0005_4000_25_1000,Eryth,cellstate,5,0.5,0.005,4000,25,diagonal_window,0.8358837031369548,0.9020979020979021,0.0979020979020979
34,Eryth_cellstate_5_05_0005_4000_25_1000,Eryth,cellstate,5,0.5,0.005,4000,25,lower_triangle,0.8364779874213837,0.6324786324786325,0.36752136752136755
35,Eryth_cellstate_5_05_0005_4000_25_1000,Eryth,cellstate,5,0.5,0.005,4000,25,upper_triangle,0.8336827393431167,0.5714285714285714,0.42857142857142855
36,Eryth_cellstate_5_05_0005_4000_50_1000,Eryth,cellstate,5,0.5,0.005,4000,50,diagonal_window,0.8605141171512853,0.8564954682779456,0.14350453172205438
37,Eryth_cellstate_5_05_0005_4000_50_1000,Eryth,cellstate,5,0.5,0.005,4000,50,lower_triangle,0.8688230008984726,0.6958904109589041,0.3041095890410959
38,Eryth_cellstate_5_05_0005_4000_50_1000,Eryth,cellstate,5,0.5,0.005,4000,50,upper_triangle,0.87151841868823,0.6909090909090909,0.3090909090909091
39,Eryth_cellstate_5_05_0005_4000_75_1000,Eryth,cellstate,5,0.5,0.005,4000,75,diagonal_window,0.8650619985412108,0.8486486486486486,0.15135135135135136
40,Eryth_cellstate_5_05_0005_4000_75_1000,Eryth,cellstate,5,0.5,0.005,4000,75,lower_triangle,0.8657225281930239,0.7392578125,0.2607421875
41,Eryth_cellstate_5_05_0005_4000_75_1000,Eryth,cellstate,5,0.5,0.005,4000,75,upper_triangle,0.8821138211382114,0.7074527252502781,0.2925472747497219
42,Eryth_cellstate_5_05_0005_4000_100_1000,Eryth,cellstate,5,0.5,0.005,4000,100,diagonal_window,0.8664169787765293,0.8544726301735648,0.14552736982643524
43,Eryth_cellstate_5_05_0005_4000_100_1000,Eryth,cellstate,5,0.5,0.005,4000,100,lower_triangle,0.8663917010373703,0.7277829747427502,0.2722170252572498
44,Eryth_cellstate_5_05_0005_4000_100_1000,Eryth,cellstate,5,0.5,0.005,4000,100,upper_triangle,0.8871391076115486,0.698781838316722,0.301218161683278
45,Eryth_cellstate_5_05_001_2000_10_1000,Eryth,cellstate,5,0.5,0.01,2000,10,diagonal_window,0.7141255605381166,0.6549019607843137,0.34509803921568627
46,Eryth_cellstate_5_05_001_2000_10_1000,Eryth,cellstate,5,0.5,0.01,2000,10,lower_triangle,0.696969696969697,0.15,0.85
47,Eryth_cellstate_5_05_001_2000_10_1000,Eryth,cellstate,5,0.5,0.01,2000,10,upper_triangle,0.6363636363636364,0.2916666666666667,0.7083333333333334
48,Eryth_cellstate_5_05_001_2000_25_1000,Eryth,cellstate,5,0.5,0.01,2000,25,diagonal_window,0.7796065837013247,0.8415300546448088,0.15846994535519127
49,Eryth_cellstate_5_05_001_2000_25_1000,Eryth,cellstate,5,0.5,0.01,2000,25,lower_triangle,0.7945098039215687,0.42366412213740456,0.5763358778625954
50,Eryth_cellstate_5_05_001_2000_25_1000,Eryth,cellstate,5,0.5,0.01,2000,25,upper_triangle,0.8,0.4,0.6
51,Eryth_cellstate_5_05_001_2000_50_1000,Eryth,cellstate,5,0.5,0.01,2000,50,diagonal_window,0.8209775967413442,0.8122866894197952,0.18771331058020477
52,Eryth_cellstate_5_05_001_2000_50_1000,Eryth,cellstate,5,0.5,0.01,2000,50,lower_triangle,0.8276897414512093,0.5682478218780251,0.4317521781219748
53,Eryth_cellstate_5_05_001_2000_50_1000,Eryth,cellstate,5,0.5,0.01,2000,50,upper_triangle,0.8442035029190993,0.5910064239828694,0.4089935760171306
54,Eryth_cellstate_5_05_001_2000_75_1000,Eryth,cellstate,5,0.5,0.01,2000,75,diagonal_window,0.8426284751474304,0.7837259100642399,0.21627408993576017
55,Eryth_cellstate_5_05_001_2000_75_1000,Eryth,cellstate,5,0.5,0.01,2000,75,lower_triangle,0.844555002763958,0.6116642958748222,0.3883357041251778
56,Eryth_cellstate_5_05_001_2000_75_1000,Eryth,cellstate,5,0.5,0.01,2000,75,upper_triangle,0.8525152017689331,0.618440779610195,0.3815592203898051
57,Eryth_cellstate_5_05_001_2000_100_1000,Eryth,cellstate,5,0.5,0.01,2000,100,diagonal_window,0.8464351005484461,0.7867965367965368,0.2132034632034632
58,Eryth_cellstate_5_05_001_2000_100_1000,Eryth,cellstate,5,0.5,0.01,2000,100,lower_triangle,0.8432803778445684,0.6061643835616438,0.3938356164383562
59,Eryth_cellstate_5_05_001_2000_100_1000,Eryth,cellstate,5,0.5,0.01,2000,100,upper_triangle,0.8566981537140403,0.6224719101123596,0.3775280898876405
60,Eryth_cellstate_5_05_001_3000_10_1000,Eryth,cellstate,5,0.5,0.01,3000,10,diagonal_window,0.6415981198589894,0.6950819672131148,0.30491803278688523
61,Eryth_cellstate_5_05_001_3000_10_1000,Eryth,cellstate,5,0.5,0.01,3000,10,lower_triangle,0.6545454545454545,0.3157894736842105,0.6842105263157895
62,Eryth_cellstate_5_05_001_3000_10_1000,Eryth,cellstate,5,0.5,0.01,3000,10,upper_triangle,0.6545454545454545,0.47368421052631576,0.5263157894736842
63,Eryth_cellstate_5_05_001_3000_25_1000,Eryth,cellstate,5,0.5,0.01,3000,25,diagonal_window,0.7501037775010377,0.8637873754152824,0.1362126245847176
64,Eryth_cellstate_5_05_001_3000_25_1000,Eryth,cellstate,5,0.5,0.01,3000,25,lower_triangle,0.7227891156462585,0.5429447852760736,0.4570552147239264
65,Eryth_cellstate_5_05_001_3000_25_1000,Eryth,cellstate,5,0.5,0.01,3000,25,upper_triangle,0.7457482993197279,0.5016722408026756,0.4983277591973244
66,Eryth_cellstate_5_05_001_3000_50_1000,Eryth,cellstate,5,0.5,0.01,3000,50,diagonal_window,0.7901006366810434,0.8561643835616438,0.14383561643835616
67,Eryth_cellstate_5_05_001_3000_50_1000,Eryth,cellstate,5,0.5,0.01,3000,50,lower_triangle,0.7896704043493035,0.6413570274636511,0.35864297253634897
68,Eryth_cellstate_5_05_001_3000_50_1000,Eryth,cellstate,5,0.5,0.01,3000,50,upper_triangle,0.8010533469249066,0.6558497011101623,0.3441502988898377
69,Eryth_cellstate_5_05_001_3000_75_1000,Eryth,cellstate,5,0.5,0.01,3000,75,diagonal_window,0.8171861836562764,0.8313364055299539,0.16866359447004609
70,Eryth_cellstate_5_05_001_3000_75_1000,Eryth,cellstate,5,0.5,0.01,3000,75,lower_triangle,0.8042012161415146,0.6747600225861096,0.32523997741389044
71,Eryth_cellstate_5_05_001_3000_75_1000,Eryth,cellstate,5,0.5,0.01,3000,75,upper_triangle,0.81404090657822,0.6914387633769322,0.3085612366230678
72,Eryth_cellstate_5_05_001_3000_100_1000,Eryth,cellstate,5,0.5,0.01,3000,100,diagonal_window,0.8181057563587684,0.8160073597056118,0.18399264029438822
73,Eryth_cellstate_5_05_001_3000_100_1000,Eryth,cellstate,5,0.5,0.01,3000,100,lower_triangle,0.8187363834422658,0.6784855769230769,0.3215144230769231
74,Eryth_cellstate_5_05_001_3000_100_1000,Eryth,cellstate,5,0.5,0.01,3000,100,upper_triangle,0.8099128540305011,0.7111747851002865,0.28882521489971347
75,Eryth_cellstate_5_05_001_4000_10_1000,Eryth,cellstate,5,0.5,0.01,4000,10,diagonal_window,0.6474735605170387,0.68,0.32
76,Eryth_cellstate_5_05_001_4000_10_1000,Eryth,cellstate,5,0.5,0.01,4000,10,lower_triangle,0.6909090909090909,0.35294117647058826,0.6470588235294118
77,Eryth_cellstate_5_05_001_4000_10_1000,Eryth,cellstate,5,0.5,0.01,4000,10,upper_triangle,0.6545454545454545,0.3684210526315789,0.631578947368421
78,Eryth_cellstate_5_05_001_4000_25_1000,Eryth,cellstate,5,0.5,0.01,4000,25,diagonal_window,0.7480282274802823,0.8649093904448105,0.13509060955518945
79,Eryth_cellstate_5_05_001_4000_25_1000,Eryth,cellstate,5,0.5,0.01,4000,25,lower_triangle,0.7193877551020408,0.5606060606060606,0.4393939393939394
80,Eryth_cellstate_5_05_001_4000_25_1000,Eryth,cellstate,5,0.5,0.01,4000,25,upper_triangle,0.7440476190476191,0.5182724252491694,0.48172757475083056
81,Eryth_cellstate_5_05_001_4000_50_1000,Eryth,cellstate,5,0.5,0.01,4000,50,diagonal_window,0.7942973523421588,0.8455445544554455,0.15445544554455445
82,Eryth_cellstate_5_05_001_4000_50_1000,Eryth,cellstate,5,0.5,0.01,4000,50,lower_triangle,0.7893244370308591,0.6516231195566112,0.34837688044338877
83,Eryth_cellstate_5_05_001_4000_50_1000,Eryth,cellstate,5,0.5,0.01,4000,50,upper_triangle,0.7984987489574645,0.6746688741721855,0.3253311258278146
84,Eryth_cellstate_5_05_001_4000_75_1000,Eryth,cellstate,5,0.5,0.01,4000,75,diagonal_window,0.8154283801874164,0.8368087035358114,0.1631912964641886
85,Eryth_cellstate_5_05_001_4000_75_1000,Eryth,cellstate,5,0.5,0.01,4000,75,lower_triangle,0.8143790849673203,0.6813380281690141,0.31866197183098594
86,Eryth_cellstate_5_05_001_4000_75_1000,Eryth,cellstate,5,0.5,0.01,4000,75,upper_triangle,0.8142701525054467,0.7049853372434017,0.29501466275659827
87,Eryth_cellstate_5_05_001_4000_100_1000,Eryth,cellstate,5,0.5,0.01,4000,100,diagonal_window,0.8208409506398537,0.8256029684601113,0.17439703153988867
88,Eryth_cellstate_5_05_001_4000_100_1000,Eryth,cellstate,5,0.5,0.01,4000,100,lower_triangle,0.8062473164448261,0.6914127423822715,0.30858725761772854
89,Eryth_cellstate_5_05_001_4000_100_1000,Eryth,cellstate,5,0.5,0.01,4000,100,upper_triangle,0.8088235294117647,0.7069062324536777,0.29309376754632227
90,Eryth_cellstate_5_05_002_2000_10_1000,Eryth,cellstate,5,0.5,0.02,2000,10,diagonal_window,0.6439393939393939,0.6356382978723404,0.36436170212765956
91,Eryth_cellstate_5_05_002_2000_10_1000,Eryth,cellstate,5,0.5,0.02,2000,10,lower_triangle,0.55,0.12962962962962962,0.8703703703703703
92,Eryth_cellstate_5_05_002_2000_10_1000,Eryth,cellstate,5,0.5,0.02,2000,10,upper_triangle,0.6833333333333333,0.15789473684210525,0.8421052631578947
93,Eryth_cellstate_5_05_002_2000_25_1000,Eryth,cellstate,5,0.5,0.02,2000,25,diagonal_window,0.7307415406767459,0.8529411764705882,0.14705882352941177
94,Eryth_cellstate_5_05_002_2000_25_1000,Eryth,cellstate,5,0.5,0.02,2000,25,lower_triangle,0.7301875378100423,0.35201793721973096,0.647982062780269
95,Eryth_cellstate_5_05_002_2000_25_1000,Eryth,cellstate,5,0.5,0.02,2000,25,upper_triangle,0.7810042347247429,0.35359116022099446,0.6464088397790055
96,Eryth_cellstate_5_05_002_2000_50_1000,Eryth,cellstate,5,0.5,0.02,2000,50,diagonal_window,0.78549787921632,0.7721280602636534,0.2278719397363465
97,Eryth_cellstate_5_05_002_2000_50_1000,Eryth,cellstate,5,0.5,0.02,2000,50,lower_triangle,0.7836199836199836,0.4549583648750946,0.5450416351249053
98,Eryth_cellstate_5_05_002_2000_50_1000,Eryth,cellstate,5,0.5,0.02,2000,50,upper_triangle,0.8124488124488124,0.46899563318777293,0.5310043668122271
99,Eryth_cellstate_5_05_002_2000_75_1000,Eryth,cellstate,5,0.5,0.02,2000,75,diagonal_window,0.80404953145917,0.7497865072587532,0.2502134927412468
100,Eryth_cellstate_5_05_002_2000_75_1000,Eryth,cellstate,5,0.5,0.02,2000,75,lower_triangle,0.812962962962963,0.47000582411182296,0.5299941758881771
101,Eryth_cellstate_5_05_002_2000_75_1000,Eryth,cellstate,5,0.5,0.02,2000,75,upper_triangle,0.8061002178649237,0.4910112359550562,0.5089887640449439
102,Eryth_cellstate_5_05_002_2000_100_1000,Eryth,cellstate,5,0.5,0.02,2000,100,diagonal_window,0.8052162429844834,0.6923728813559322,0.3076271186440678
103,Eryth_cellstate_5_05_002_2000_100_1000,Eryth,cellstate,5,0.5,0.02,2000,100,lower_triangle,0.8133925737860996,0.4965986394557823,0.5034013605442177
104,Eryth_cellstate_5_05_002_2000_100_1000,Eryth,cellstate,5,0.5,0.02,2000,100,upper_triangle,0.8197397651539194,0.5011737089201878,0.4988262910798122
105,Eryth_cellstate_5_05_002_3000_10_1000,Eryth,cellstate,5,0.5,0.02,3000,10,diagonal_window,0.6107954545454546,0.6739659367396593,0.3260340632603406
106,Eryth_cellstate_5_05_002_3000_10_1000,Eryth,cellstate,5,0.5,0.02,3000,10,lower_triangle,0.525,0.2631578947368421,0.7368421052631579
107,Eryth_cellstate_5_05_002_3000_10_1000,Eryth,cellstate,5,0.5,0.02,3000,10,upper_triangle,0.6916666666666667,0.24324324324324326,0.7567567567567568
108,Eryth_cellstate_5_05_002_3000_25_1000,Eryth,cellstate,5,0.5,0.02,3000,25,diagonal_window,0.6753059755219583,0.8314855875831486,0.16851441241685144
109,Eryth_cellstate_5_05_002_3000_25_1000,Eryth,cellstate,5,0.5,0.02,3000,25,lower_triangle,0.6830006049606776,0.41030534351145037,0.5896946564885496
110,Eryth_cellstate_5_05_002_3000_25_1000,Eryth,cellstate,5,0.5,0.02,3000,25,upper_triangle,0.7241379310344828,0.43859649122807015,0.5614035087719298
111,Eryth_cellstate_5_05_002_3000_50_1000,Eryth,cellstate,5,0.5,0.02,3000,50,diagonal_window,0.7386386588567966,0.8191653786707882,0.18083462132921174
112,Eryth_cellstate_5_05_002_3000_50_1000,Eryth,cellstate,5,0.5,0.02,3000,50,lower_triangle,0.7325143325143325,0.5639926515615432,0.43600734843845684
113,Eryth_cellstate_5_05_002_3000_50_1000,Eryth,cellstate,5,0.5,0.02,3000,50,upper_triangle,0.7516789516789517,0.5659630606860159,0.4340369393139842
114,Eryth_cellstate_5_05_002_3000_75_1000,Eryth,cellstate,5,0.5,0.02,3000,75,diagonal_window,0.7556894243641231,0.7993150684931507,0.20068493150684932
115,Eryth_cellstate_5_05_002_3000_75_1000,Eryth,cellstate,5,0.5,0.02,3000,75,lower_triangle,0.7663398692810458,0.5757575757575758,0.42424242424242425
116,Eryth_cellstate_5_05_002_3000_75_1000,Eryth,cellstate,5,0.5,0.02,3000,75,upper_triangle,0.7673202614379085,0.5866104868913857,0.4133895131086142
117,Eryth_cellstate_5_05_002_3000_100_1000,Eryth,cellstate,5,0.5,0.02,3000,100,diagonal_window,0.7626279300099043,0.7739916550764951,0.22600834492350486
118,Eryth_cellstate_5_05_002_3000_100_1000,Eryth,cellstate,5,0.5,0.02,3000,100,lower_triangle,0.7589125145456469,0.5831505046072839,0.4168494953927161
119,Eryth_cellstate_5_05_002_3000_100_1000,Eryth,cellstate,5,0.5,0.02,3000,100,upper_triangle,0.7743573468740083,0.6038443506797937,0.3961556493202063
120,Eryth_cellstate_5_05_002_4000_10_1000,Eryth,cellstate,5,0.5,0.02,4000,10,diagonal_window,0.5549242424242424,0.7042553191489361,0.2957446808510638
121,Eryth_cellstate_5_05_002_4000_10_1000,Eryth,cellstate,5,0.5,0.02,4000,10,lower_triangle,0.44166666666666665,0.3880597014925373,0.6119402985074627
122,Eryth_cellstate_5_05_002_4000_10_1000,Eryth,cellstate,5,0.5,0.02,4000,10,upper_triangle,0.6416666666666667,0.46511627906976744,0.5348837209302325
123,Eryth_cellstate_5_05_002_4000_25_1000,Eryth,cellstate,5,0.5,0.02,4000,25,diagonal_window,0.6434583014537107,0.8476394849785408,0.15236051502145923
124,Eryth_cellstate_5_05_002_4000_25_1000,Eryth,cellstate,5,0.5,0.02,4000,25,lower_triangle,0.6324248777078966,0.49809885931558934,0.5019011406844106
125,Eryth_cellstate_5_05_002_4000_25_1000,Eryth,cellstate,5,0.5,0.02,4000,25,upper_triangle,0.6806429070580013,0.5164113785557987,0.48358862144420134
126,Eryth_cellstate_5_05_002_4000_50_1000,Eryth,cellstate,5,0.5,0.02,4000,50,diagonal_window,0.6883910386965377,0.8183006535947712,0.18169934640522875
127,Eryth_cellstate_5_05_002_4000_50_1000,Eryth,cellstate,5,0.5,0.02,4000,50,lower_triangle,0.6940783986655547,0.6090512540894221,0.390948745910578
128,Eryth_cellstate_5_05_002_4000_50_1000,Eryth,cellstate,5,0.5,0.02,4000,50,upper_triangle,0.7027522935779816,0.6139169472502806,0.38608305274971944
129,Eryth_cellstate_5_05_002_4000_75_1000,Eryth,cellstate,5,0.5,0.02,4000,75,diagonal_window,0.7177759056444819,0.8173134328358209,0.1826865671641791
130,Eryth_cellstate_5_05_002_4000_75_1000,Eryth,cellstate,5,0.5,0.02,4000,75,lower_triangle,0.7114427860696517,0.6551724137931034,0.3448275862068966
131,Eryth_cellstate_5_05_002_4000_75_1000,Eryth,cellstate,5,0.5,0.02,4000,75,upper_triangle,0.7270315091210614,0.6682867557715675,0.33171324422843257
132,Eryth_cellstate_5_05_002_4000_100_1000,Eryth,cellstate,5,0.5,0.02,4000,100,diagonal_window,0.7200257152041144,0.78300803673938,0.21699196326061998
133,Eryth_cellstate_5_05_002_4000_100_1000,Eryth,cellstate,5,0.5,0.02,4000,100,lower_triangle,0.7189091998801318,0.6353944562899787,0.3646055437100213
134,Eryth_cellstate_5_05_002_4000_100_1000,Eryth,cellstate,5,0.5,0.02,4000,100,upper_triangle,0.7138148037159125,0.6575916230366492,0.3424083769633508
135,Eryth_cellstate_5_05_003_2000_10_1000,Eryth,cellstate,5,0.5,0.03,2000,10,diagonal_window,0.6144029170464904,0.6264775413711584,0.3735224586288416
136,Eryth_cellstate_5_05_003_2000_10_1000,Eryth,cellstate,5,0.5,0.03,2000,10,lower_triangle,0.5514705882352942,0.09836065573770492,0.9016393442622951
137,Eryth_cellstate_5_05_003_2000_10_1000,Eryth,cellstate,5,0.5,0.03,2000,10,upper_triangle,0.6617647058823529,0.17391304347826086,0.8260869565217391
138,Eryth_cellstate_5_05_003_2000_25_1000,Eryth,cellstate,5,0.5,0.03,2000,25,diagonal_window,0.7048236141108711,0.8695121951219512,0.13048780487804879
139,Eryth_cellstate_5_05_003_2000_25_1000,Eryth,cellstate,5,0.5,0.03,2000,25,lower_triangle,0.6884452510586812,0.32815533980582523,0.6718446601941748
140,Eryth_cellstate_5_05_003_2000_25_1000,Eryth,cellstate,5,0.5,0.03,2000,25,upper_triangle,0.7513611615245009,0.3381995133819951,0.6618004866180048
141,Eryth_cellstate_5_05_003_2000_50_1000,Eryth,cellstate,5,0.5,0.03,2000,50,diagonal_window,0.7623742041486958,0.808124459809853,0.19187554019014694
142,Eryth_cellstate_5_05_003_2000_50_1000,Eryth,cellstate,5,0.5,0.03,2000,50,lower_triangle,0.7791369351002378,0.43153846153846154,0.5684615384615385
143,Eryth_cellstate_5_05_003_2000_50_1000,Eryth,cellstate,5,0.5,0.03,2000,50,upper_triangle,0.7949371389738362,0.44821872410936203,0.551781275890638
144,Eryth_cellstate_5_05_003_2000_75_1000,Eryth,cellstate,5,0.5,0.03,2000,75,diagonal_window,0.7827978580990629,0.7434514637904468,0.25654853620955315
145,Eryth_cellstate_5_05_003_2000_75_1000,Eryth,cellstate,5,0.5,0.03,2000,75,lower_triangle,0.7925925925925926,0.44485294117647056,0.5551470588235294
146,Eryth_cellstate_5_05_003_2000_75_1000,Eryth,cellstate,5,0.5,0.03,2000,75,upper_triangle,0.8004357298474946,0.4650655021834061,0.5349344978165939
147,Eryth_cellstate_5_05_003_2000_100_1000,Eryth,cellstate,5,0.5,0.03,2000,100,diagonal_window,0.7977880488610102,0.6930612244897959,0.3069387755102041
148,Eryth_cellstate_5_05_003_2000_100_1000,Eryth,cellstate,5,0.5,0.03,2000,100,lower_triangle,0.7938220670686554,0.46023601847101075,0.5397639815289892
149,Eryth_cellstate_5_05_003_2000_100_1000,Eryth,cellstate,5,0.5,0.03,2000,100,upper_triangle,0.7974188088437533,0.4762402088772846,0.5237597911227154
150,Eryth_cellstate_5_05_003_3000_10_1000,Eryth,cellstate,5,0.5,0.03,3000,10,diagonal_window,0.5578851412944393,0.6494845360824743,0.35051546391752575
151,Eryth_cellstate_5_05_003_3000_10_1000,Eryth,cellstate,5,0.5,0.03,3000,10,lower_triangle,0.47794117647058826,0.19718309859154928,0.8028169014084507
152,Eryth_cellstate_5_05_003_3000_10_1000,Eryth,cellstate,5,0.5,0.03,3000,10,upper_triangle,0.6323529411764706,0.2,0.8
153,Eryth_cellstate_5_05_003_3000_25_1000,Eryth,cellstate,5,0.5,0.03,3000,25,diagonal_window,0.6375089992800576,0.8500496524329693,0.1499503475670308
154,Eryth_cellstate_5_05_003_3000_25_1000,Eryth,cellstate,5,0.5,0.03,3000,25,lower_triangle,0.6297640653357531,0.38235294117647056,0.6176470588235294
155,Eryth_cellstate_5_05_003_3000_25_1000,Eryth,cellstate,5,0.5,0.03,3000,25,upper_triangle,0.6823956442831216,0.3942857142857143,0.6057142857142858
156,Eryth_cellstate_5_05_003_3000_50_1000,Eryth,cellstate,5,0.5,0.03,3000,50,diagonal_window,0.6997195512820513,0.7698465643762509,0.23015343562374915
157,Eryth_cellstate_5_05_003_3000_50_1000,Eryth,cellstate,5,0.5,0.03,3000,50,lower_triangle,0.7232947232947233,0.5040697674418605,0.49593023255813956
158,Eryth_cellstate_5_05_003_3000_50_1000,Eryth,cellstate,5,0.5,0.03,3000,50,upper_triangle,0.7292471042471043,0.49851455733808675,0.5014854426619133
159,Eryth_cellstate_5_05_003_3000_75_1000,Eryth,cellstate,5,0.5,0.03,3000,75,diagonal_window,0.7299196787148594,0.7459727385377943,0.2540272614622057
160,Eryth_cellstate_5_05_003_3000_75_1000,Eryth,cellstate,5,0.5,0.03,3000,75,lower_triangle,0.7348583877995642,0.5258833196384552,0.4741166803615448
161,Eryth_cellstate_5_05_003_3000_75_1000,Eryth,cellstate,5,0.5,0.03,3000,75,upper_triangle,0.7481481481481481,0.5229238754325259,0.47707612456747406
162,Eryth_cellstate_5_05_003_3000_100_1000,Eryth,cellstate,5,0.5,0.03,3000,100,diagonal_window,0.7306041597887092,0.7156862745098039,0.28431372549019607
163,Eryth_cellstate_5_05_003_3000_100_1000,Eryth,cellstate,5,0.5,0.03,3000,100,lower_triangle,0.732465883846398,0.5266903914590747,0.47330960854092524
